gene	max	min
ACTA1	2.20939528921713	2.6515264650584e-08
SLC51B	2.20506494973173	5.77427512249429e-06
VAMP1	2.20472427523059	5.29855981312721e-09
UBL5	2.18647093781405	1.06134439263883e-05
CNTNAP3B	2.18508363776436	3.38586885639813e-07
SDCCAG8	2.17906824429156	7.68454007538111e-07
NOS3	2.17864401696262	4.09601333917209e-05
TTLL3	2.16864949413984	8.91743390241118e-09
ISY1	2.16768935895329	6.67774910922958e-08
PEX10	2.16379341244545	1.50823797895328e-09
SKIV2L2	2.16243517438227	6.72941821378004e-07
MUC7	2.14894655610865	3.16274544154282e-06
TUSC2	2.14627776827166	4.1744107992514e-07
CISD3	2.13782331072777	2.61010986157828e-06
PYGO2	2.13727593306085	8.03185741027335e-07
DTX4	2.13704105901462	7.71689519307728e-06
FBXO10	2.13455770964714	1.3699925283106e-06
AVPR1A	2.12861162674209	2.52349229863391e-05
MSRB3	2.12239412531643	5.24184340378042e-09
PPTC7	2.1220081446716	1.03079442315135e-07
PRR4	2.1187523067826	1.24120587674525e-06
SH3D19	2.1178319935685	1.7827210783139e-06
CSNK2A3	2.11361198364398	9.93468365351191e-08
TIMM22	2.1133204111804	4.21042631870705e-08
GGT2	2.11265542281873	4.22473451626715e-05
INTS5	2.10347415267821	1.24645333166029e-07
TBPL1	2.10319476751479	1.42453080176352e-06
SIGLEC5	2.10152686138031	5.51211272536989e-05
POLR2M	2.09261007102487	4.63766764546847e-07
VASH1	2.08888064139071	2.42970390473829e-07
ZDHHC20	2.07859332497292	3.38562838653189e-07
OPN3	2.07653446648138	0.000112230388669143
COG8	2.075575040651	2.29078218616507e-08
COMMD5	2.07553473732208	3.79993241317322e-08
TRIM39	2.0744498923955	8.93084539654865e-09
HOXD11	2.06485484611237	1.13997144524092e-06
DALRD3	2.05374272276109	7.07026881485717e-09
BBIP1	2.04454131770748	1.12237374216839e-05
MTMR10	2.04367554700405	5.29448223041129e-07
FGF14	2.04117714314674	5.57025919580845e-05
NDUFB1	2.03711065634301	8.50257642071028e-09
MYO15B	2.02979831547257	3.46615909307957e-08
ADAP1	2.02665602087213	2.24226506251313e-08
TMBIM4	2.02286266057902	6.04337380138986e-09
ZNF768	2.0208479833025	2.60702641696753e-08
MTG1	2.02048786453667	3.1956051342874e-06
RPL31	2.01798206585818	1.72393903596912e-08
MMP23B	2.01545514692892	6.53895627422685e-07
RGPD5	2.01410637376128	2.42113921196108e-05
GATS	2.01062534372711	2.84910701875418e-06
IRGQ	2.00963518420165	1.3045023813163e-05
ZNF23	2.00768279223915	1.2985748571559e-05
NPEPL1	2.00321632156719	1.19734471226707e-08
RAB43	2.00254425545069	1.00074548914364e-06
UBR4	1.99808085513649	3.08442283269983e-07
HCN3	1.99546406306737	2.10761537369208e-05
RHOU	1.99531761943001	1.89012500229069e-06
SLC35A1	1.99443734679058	9.17653686371978e-09
ZNF177	1.99333516319811	3.83323091130983e-05
FAM71E1	1.99265688606491	1.48324428774771e-05
NOXO1	1.9897632354519	1.57829086129269e-05
STRADA	1.98612840156886	2.65937050158982e-08
UBXN11	1.98537867274437	2.43183098742605e-05
ATP5E	1.96274940909738	1.87895148329176e-08
MARCH7	1.96172918233513	7.65111437823762e-05
CLN3	1.95770176151935	2.51672709339346e-08
NR1D1	1.95762218133477	1.74395705920816e-06
PSMA1	1.95681120281259	6.12040844671924e-08
DOC2B	1.94958882192428	8.92798712293086e-07
FKBP1B	1.9441221532336	4.30580706822781e-06
MGAT2	1.94037022288186	3.55747906848336e-05
TAX1BP3	1.9399447324869	6.85764552921242e-06
IFI27	1.93923381033812	1.64627818932672e-07
MYCBP	1.93822417553502	1.79307087400105e-07
SLCO4C1	1.9381814793969	0.000128770992330995
SCLY	1.93541167935527	3.77879151560734e-05
TYMS	1.93494691642443	2.20654606630788e-06
ERV3-1	1.93430487409395	1.96443209432573e-06
EIF5AL1	1.92719838084729	1.06836922864062e-07
AGPAT1	1.92481855503492	1.51765107148094e-08
LIPT1	1.92349964856346	3.92685641914525e-05
CCDC153	1.92258222544906	8.90000992925799e-06
RPS24	1.91089267072095	1.76314118860432e-08
RPL26	1.90895863104651	7.90599585798191e-10
LENG1	1.90804511664665	1.67579422782893e-07
HRH2	1.90778979205306	5.46364343101402e-07
MFSD11	1.90735634636879	7.38977304681754e-07
GLI4	1.90531314897571	5.72525049591377e-09
PAQR3	1.90356384044126	1.94512738489472e-05
CDK3	1.90279357085635	4.58746531761811e-05
KRT1	1.8977896388011	7.24603464208329e-06
THAP3	1.8977832420632	4.8614380130374e-06
CCDC51	1.89686671338809	1.70980399616383e-07
C18orf32	1.89579103527798	4.02348802541752e-06
CCDC142	1.89452674057925	2.90162320837339e-08
IL4I1	1.8910857777127	7.27924585319784e-05
GEMIN7	1.88944997889611	5.21854763846363e-08
FOXQ1	1.88242403725857	3.60515644270976e-06
SARNP	1.87938755916544	4.55955948552855e-08
TAF10	1.87015477764643	4.92256799766722e-07
RPL34	1.86992184611944	1.50514267716062e-09
CHMP3	1.86963049887919	3.32341940634251e-08
CYB561A3	1.86922255668466	6.26387031132936e-09
DST	1.86893841244231	5.96189764223709e-11
NUPR1	1.8673065612822	2.07567936172381e-08
ZNF776	1.86680164738517	1.52762258824879e-05
MAPK12	1.86600180374913	8.60575142302977e-06
NBPF10	1.86258901686506	1.2725128195612e-07
ATXN3	1.85889605395134	1.10716575356662e-05
PSMC1	1.85647481729204	2.45762405981509e-08
RPL28	1.85369780187051	3.84114251517076e-09
GCSH	1.85298302696726	1.0902949343361e-07
MPPE1	1.84406885853919	1.39236456497827e-06
ZNF575	1.84097502005078	1.503710450379e-06
PPAN	1.83914113131925	1.73861458563351e-09
KRT10	1.83697614143343	7.13816759478902e-07
ATP5J2	1.83652838499828	9.26677401480447e-10
CAMTA1	1.83392606143561	1.99238465725671e-08
C19orf25	1.83309737900027	3.92503229917907e-08
PCDHGA8	1.83225987540741	3.32674319203363e-07
SLC24A5	1.83107883912171	0.000733401394841682
ALDH7A1	1.82902289331649	6.32654808541133e-08
PDE4DIP	1.82889854966813	1.96473513014439e-08
GNB4	1.82437900730544	5.73229558487043e-07
BOLA3	1.82297941781938	6.21537665779215e-09
PI4K2B	1.81828997801662	2.62193016720147e-06
DCAF8	1.81628038138271	1.65911435701105e-08
SLC25A35	1.81613811792969	7.2509357007533e-07
NEDD4L	1.81589221587885	0.000359188203659322
NFATC3	1.81215400907978	1.80186992881914e-07
PTPRJ	1.80964855604063	1.55168014570606e-06
RPL27A	1.80766172456385	1.35189122119073e-08
NTPCR	1.80431389329829	3.84815437293184e-08
S1PR2	1.7956975273232	1.53769482746924e-06
MRPS23	1.79394285770922	2.41502906561664e-08
SERF2	1.79170763774806	1.53580792527919e-09
MTUS1	1.79116232465263	2.19828749870032e-07
RPL14	1.78807249958476	1.0597057453765e-08
CDCA4	1.77443168424253	8.82502631416315e-06
SLC22A23	1.77398824318461	3.86531235463394e-07
OGFRL1	1.77142435967337	9.00576844209411e-08
GDF7	1.77060628059067	0.000100742743341264
CNPY2	1.7659626442488	7.05027147773762e-11
UBE2F	1.75833644919675	6.51666454132283e-09
ITM2B	1.75324076146033	3.17322741416604e-07
RILPL2	1.75243513482744	6.00082898927212e-08
AUNIP	1.74961680495355	2.04237746065372e-06
YJEFN3	1.74562643590185	4.04895515071502e-06
PYROXD1	1.74249884017914	6.66477757427231e-07
RPL38	1.7424355164703	2.6189557189582e-09
PRL	1.74083674575689	3.2011598150028e-06
RPL37A	1.73761899790051	1.71463003795225e-08
RFFL	1.72496071788419	6.04017007077573e-07
CBR4	1.71835222953105	1.03563032816112e-07
GADD45GIP1	1.71686026056873	2.8131806217857e-08
TRIM74	1.71642542648991	2.29431889495757e-05
ACOT1	1.70050794212818	2.20086433522226e-08
RPS23	1.69775326815609	5.29056265463623e-09
UNKL	1.69393316941996	7.92984344721859e-06
C12orf45	1.69379214702476	1.50122042161804e-05
SMARCE1	1.69200479088192	4.71577266125678e-09
MAVS	1.69059908315274	1.31536914693697e-08
GNAZ	1.68819215753478	5.14311702559667e-07
C17orf80	1.68619390290775	3.1044243709033e-07
HSPA1B	1.68324712688844	1.13619718078439e-08
PRSS53	1.67829314257256	7.64297444266759e-06
VGLL4	1.67756436657604	4.33741824679146e-08
RPS15A	1.67737009909147	1.39822304845438e-08
ZRANB1	1.67447270285136	2.48245704881356e-07
ZC3H14	1.67228226690752	8.94947491656417e-05
PPIA	1.66781046868792	1.00993631235724e-08
FAM228B	1.66574442613996	5.60927158943514e-07
NACA	1.66438884750746	1.14405178663901e-08
SNN	1.66415451024779	1.33051525352812e-09
RNF169	1.66167367367184	3.02418058151233e-06
DNAJB6	1.6601403814167	1.99203798345593e-07
NBPF15	1.65695221441125	1.73363961852857e-06
RPL23	1.65514334647541	6.36612540461101e-10
BCL2L12	1.65466624920715	3.81898098762434e-05
SRCAP	1.65268924651808	1.06481991712926e-05
SERINC5	1.64990385894514	8.5589220999438e-06
GPRC5B	1.64868226890323	2.9124383455148e-05
TIMM8B	1.64815595524517	3.81433731710956e-07
ATG7	1.64526659326263	8.16458375574314e-07
RPS27L	1.64129856271408	2.56039811574738e-09
PAPD7	1.64033721165315	7.7295241318609e-08
NDUFB2	1.63982127939949	1.6636105826251e-08
C9orf129	1.6380458258428	1.38805581517687e-06
ZBED1	1.63643254927479	1.22762715548674e-08
SERHL2	1.63389616268315	3.98134908246028e-05
EPN1	1.6326457374741	4.14093319633935e-08
KHNYN	1.63071796910683	1.3930760225378e-06
ASAH1	1.6270481099799	2.30412505519695e-06
ALDH2	1.62668671282794	1.18579389862816e-07
RBM12B	1.6216129791855	4.21318847623198e-05
ETFB	1.61846714510632	4.20235757303544e-09
SZRD1	1.61156454705992	2.73231623992842e-08
PIGH	1.61111572999825	4.75019795320719e-06
PEX6	1.60944427248286	7.73908204365625e-06
SMAP1	1.60757899765177	8.32516358073576e-08
CALM2	1.60658033032329	8.99815599808562e-08
MYL5	1.60313404826383	1.98548167862356e-06
RPS3A	1.60173498130879	7.33387750528891e-09
RPSA	1.60070335317449	3.6173517514726e-09
MYH7	1.59971969740367	5.84349704713105e-05
VPS37B	1.59950789582667	3.08329344278491e-08
PLCXD2	1.59864798872082	3.45388794098511e-06
RPL37	1.59649850168355	5.78970116293931e-09
NICN1	1.59243773220554	3.47510311651256e-05
CBWD1	1.58870132440169	2.73868074884831e-08
ERI2	1.58739407002036	0.000387857003562253
GREM1	1.58723510514103	8.6919509154626e-06
TMEM134	1.57434803202162	8.27359967203734e-07
ATOX1	1.57133480301185	1.34315047972677e-09
JAM3	1.56997640783248	1.08363300741487e-05
MROH1	1.56096370649762	4.34000471116747e-07
TCF23	1.55897241222023	0.000144785214827969
CYB5A	1.5589230765585	4.97174390545752e-09
CMC2	1.55838258662006	8.58143778259546e-10
RAB3D	1.55217634988484	4.10207953827069e-07
RPS27A	1.54769701045524	1.03738884149607e-09
RPL13	1.54766735900883	2.30909087406417e-08
TRIM13	1.54718210540191	4.69228202959471e-07
PPP1R3E	1.54273377265339	1.319454709936e-07
MRPS17	1.54092265608657	4.3091420209862e-08
EIF4E	1.53808178647259	2.10875432671287e-08
FGF2	1.53558856815858	7.91467602567764e-09
LRRC37A	1.53553225518476	6.65974256999213e-05
FRMD4A	1.5343258692071	1.78258942717946e-07
MED11	1.52927978318704	4.14734959441887e-06
ANKRD52	1.52635542405825	4.39233218423318e-05
PDZD8	1.52569534365133	0.0001215201398721
ZSCAN18	1.52479961123212	1.09476184562141e-07
C1QTNF9B	1.52466752385777	1.02787036175833e-05
C14orf166	1.52131647752826	1.92675742027859e-08
SKP1	1.5204096233136	3.45337980434124e-10
PPP1R11	1.51959425579215	4.95349983253845e-09
EPB41	1.51310712891018	3.51823932951412e-05
RPL7	1.51027776458815	4.46773285034396e-10
FGGY	1.5080049693361	1.26985241166722e-06
RBM7	1.50657000958459	2.47440169509616e-06
SUB1	1.50618936373039	9.37395654432294e-08
NQO2	1.50510533246214	1.36100220471391e-06
SLC35E1	1.50437541594689	7.38359883589723e-06
USP34	1.50164548419317	1.17580039895593e-05
TRIM59	1.49966224241796	0.000107294331119334
SERPINB2	1.49794535648556	3.27498207663979e-06
TMED3	1.49683803386048	4.83355044877953e-09
MRPL46	1.49476564584576	1.72475793647209e-08
RPL18A	1.49448307051411	6.76653577613706e-09
RPL23A	1.48911698931138	2.43011539780014e-08
CLMP	1.48613521869258	2.46465655884265e-07
GTF2IRD2	1.48610001597822	1.79931777943843e-05
TPT1	1.4847043547247	7.5794996945433e-09
TP53I11	1.48373370428591	6.3546732320674e-09
SDHC	1.47934210966327	1.45816869689952e-09
PGAM4	1.4758323325909	1.48790484688632e-06
SLC7A6	1.47209926200873	3.63437113826137e-06
SPCS1	1.46686894624287	1.28830635048871e-08
MRPS33	1.46624045508135	7.45290113179919e-07
PLBD2	1.46437300704245	1.36826172614235e-08
SSBP1	1.46397498188898	1.07642339486347e-08
SETD6	1.46356706945067	6.73584432497876e-05
CCDC57	1.46125040341492	7.79304821119098e-07
IMMP1L	1.45767221251074	8.24914961246037e-05
STOM	1.45466091445939	1.36997917836723e-05
PREPL	1.45172349362838	0.000378480208333976
ZNHIT1	1.45128234714345	1.49634171719981e-09
RPL41	1.44747762796262	4.54009452255377e-09
GOLGA8A	1.44651422384386	0.00011841544465474
HEBP2	1.44511523390375	1.94207686199377e-06
ZNF593	1.43951993773655	2.13498374534993e-09
POLR2L	1.43775524909783	2.4211596354462e-06
PFDN6	1.43757620132468	2.57765555744527e-06
MGST3	1.43500659906486	2.1740351741073e-09
TUBGCP4	1.43464396703286	1.66448487624038e-05
UQCRFS1	1.43462627740929	1.8682978719653e-08
ATXN7L3B	1.43416914202882	2.01458627557827e-08
ABR	1.4332849859866	2.14120982278132e-07
SLC25A26	1.43133755629655	3.78984443827335e-08
FUNDC2	1.42977425075968	1.58507029723864e-08
C7orf49	1.42954030417267	2.07956704301182e-06
EVI2A	1.42755837074998	3.78728967387332e-06
PSMD9	1.42720581060393	4.84204587536397e-09
EVA1B	1.42574356021244	2.01333897908995e-06
RPS7	1.42510039109771	5.50543965971428e-09
NOA1	1.42502262954619	1.15950289369948e-08
SLC25A6	1.42466374991891	2.12397388565932e-09
LYSMD4	1.4235396014996	3.17904348268172e-06
C1orf54	1.42139975525871	2.70200980256874e-06
MOB4	1.41458691946662	1.73610015252734e-09
SOX18	1.41424722891881	6.17429596494468e-05
RPL6	1.41098347415983	7.39745864564156e-09
MLYCD	1.40989420931479	1.46470790163278e-07
NOXA1	1.40688225680606	1.77066694639905e-08
LGALS8	1.40524285921062	3.73469537962023e-07
HNRNPA0	1.3970243037333	2.22191207654987e-08
ENTPD5	1.39298477556501	4.02631303408896e-06
RPL15	1.39248383173442	1.89490272362036e-08
TPPP	1.39049733338057	1.85193525847893e-07
TSPAN18	1.38280417667089	3.56345728924623e-06
RAB5B	1.37657687372711	1.33605521437374e-05
CCPG1	1.37622547628869	0.000126972452310525
POLR2F	1.37575830472224	2.34716246438893e-10
HEXA	1.37013322609932	5.68991706022537e-05
HPSE2	1.36969531802446	1.17806296895395e-06
KLC1	1.36781911543571	4.02777553532019e-08
SLC48A1	1.36709857356039	1.53252965873207e-09
SGK3	1.36526277550738	4.68479605784111e-05
ENY2	1.36524440933923	1.95141439895963e-07
MAPKAPK5	1.36471302258596	3.31244334219605e-05
UQCRB	1.36454471396168	1.76302883403423e-09
MAGED4B	1.36434656201367	1.33892118014955e-06
EXOSC7	1.36390681382652	4.26704755085439e-06
CCND1	1.3626446527005	3.13883514904134e-05
PRSS45	1.36216908878464	7.21191248542752e-05
NDUFA3	1.35467662551419	3.0688940277912e-08
SMIM5	1.3540671695809	6.21274882162126e-06
GTPBP6	1.35026974484174	3.81369487101324e-08
B2M	1.34741857573642	8.08890732173495e-09
C1RL	1.34600927439482	2.61833941195277e-08
NOTCH2NL	1.3449365490424	3.17628680246429e-07
FAM84A	1.34408561364218	1.55559958097129e-05
P2RY1	1.34249475854841	1.08261187081737e-06
MRPL23	1.33977570112108	4.23200748755903e-06
MAL2	1.33736605778782	8.74963328456602e-08
GTF2IRD2B	1.33551034913714	2.01675795175049e-07
NPIPA1	1.33219189618773	5.97435487748044e-08
CPLX3	1.33100711915775	2.20358789970732e-06
M6PR	1.32799331082728	6.41531905820614e-05
ADAM17	1.32734318001465	9.71814520602798e-05
EEF1D	1.318797831854	2.0567014757944e-09
MUC5AC	1.318751607943	1.76615996672069e-06
LIN37	1.31839873993165	1.5780409707844e-06
MYO18A	1.31703370739407	2.59746998203525e-05
ZNF625	1.31646399065226	9.74571364942278e-07
E2F5	1.31545006149656	2.14485561662592e-05
TSFM	1.3125633697123	2.87764361228682e-07
VPS4A	1.30584212509157	2.97471002497218e-07
LRRC8D	1.30101817103787	1.38152827222626e-06
EMC10	1.29787340866855	4.98759326905684e-06
NAA60	1.29397549517014	1.3103886864485e-08
HIC1	1.29331981903975	5.48373957522941e-05
CSRP2	1.29287459462178	3.78747625262577e-07
GSTZ1	1.29128118782892	2.07251910300243e-06
SNTB1	1.28656130101442	3.73389206664854e-07
TLCD2	1.28363904996349	1.23059857539687e-05
RAP1B	1.27906312520001	1.08359055062124e-08
TNPO3	1.27798258535506	4.05920848756125e-06
TTC7B	1.27787228626662	1.91799442994522e-08
SLC29A2	1.27609816160046	6.34437079183314e-06
HNRNPH2	1.27595381116728	2.48367015842632e-09
HEPACAM	1.27357310094026	0.00031382781421474
CCZ1B	1.27351142600042	1.44171122711256e-05
CXCL12	1.27078491533687	2.30080384078235e-07
ANKRD33B	1.26917404841474	4.20494919106673e-05
AGO2	1.26914637134741	2.7846614281124e-06
UBD	1.26505671193244	1.61314488584807e-05
RBMS2	1.26414681638409	2.49681229567145e-05
SYNJ2BP	1.26160205449308	3.87408346544937e-05
GPR75-ASB3	1.2583303910645	1.49865753584777e-07
MTX3	1.25519393704714	2.77315235348574e-05
TUB	1.25342659539551	3.16067354066973e-07
GNAI3	1.2519823884157	1.41393394770262e-08
AKAP17A	1.24879855659503	6.99225122247071e-09
CKMT1B	1.24622234504837	0.000200881626891913
AP1M1	1.23982059620221	2.24708694318565e-07
GCC1	1.23923337538512	6.58108266549107e-07
JMJD4	1.23852837659738	2.17688620014478e-05
VAMP7	1.23783716689131	2.60967363274744e-08
NDUFA4L2	1.23670460316326	3.32639285005598e-08
POLR1D	1.23611839745249	4.76895944956368e-09
CLK3	1.2336363240261	5.04914199339623e-08
HNRNPA1	1.22862761405944	9.00909338241718e-08
ATP6AP2	1.22858246793473	2.51797783068497e-05
SMAD2	1.22703478676842	1.38592421983219e-08
RPL22	1.22550307394928	9.01928434160482e-08
GOLGA6L9	1.22469328678574	1.70892351905039e-05
SSPN	1.22023320553272	2.85078172268527e-06
SLIRP	1.21946665836002	1.06696873558576e-11
NEB	1.21822962871786	2.00703466202157e-05
WBP1	1.2181163722288	1.84126949687169e-06
MPI	1.21536620184791	7.79655050067163e-05
PSMD6	1.2136636504581	1.61203392918807e-05
NRARP	1.21251854207416	3.44823911997416e-05
NEIL1	1.20980525148888	4.37874513012915e-05
CKMT1A	1.20733388573382	6.18496201099106e-06
ATP1B1	1.20053626635015	4.89708108730724e-07
SH3BP5	1.19879040208425	2.13808905966673e-05
NDUFA1	1.19103736194557	5.40855520370087e-08
HEXIM1	1.18444327996788	2.96881960348827e-07
IKBKG	1.18437245603542	1.15159235258844e-06
TUBA4A	1.17960741586158	1.18899613710255e-06
EIF3F	1.17853884674321	1.6195764729332e-09
ANXA9	1.17638418215079	1.06525757104237e-08
PVR	1.17343420840392	1.78678525930565e-06
TPRN	1.17075999923123	0.000111246879446192
NDUFA9	1.16708352621189	8.67242970770121e-08
JMJD8	1.16694221403866	8.84895264086083e-06
LRRC14	1.1654036160615	6.3554102203156e-06
RPS3	1.1595609054934	6.03030514412239e-10
SPTAN1	1.15705493939355	2.44791436010416e-06
ARHGEF35	1.15536266718643	5.77175440712452e-05
ICMT	1.15062862957831	2.67031034741905e-05
SARS2	1.15058922148533	5.46740110962673e-08
POP4	1.1504607994718	3.27249338738511e-11
MACF1	1.14896536574229	3.19603099541155e-08
C16orf72	1.1449004619465	2.41147493431626e-05
FMNL3	1.14476112377977	0.000508591559466698
KRT6B	1.1442649377688	1.98511538140878e-05
CDK10	1.14035561768954	1.04244920251517e-07
TXNDC17	1.13815705770936	2.81370420296412e-08
PIGF	1.13422165148106	1.82118502678463e-06
SPATA2L	1.13320189348894	0.000109326017161848
DYRK1A	1.13049523646497	8.15868055958902e-06
ELL3	1.12998672118795	5.61047917368995e-06
TRIM14	1.12746478226759	5.19012457900203e-06
MTHFD2	1.12260408667136	0.000332896937730087
RCAN3	1.12125910250785	2.34583556801837e-06
CYFIP2	1.11432630089168	1.59946761613128e-06
PAM16	1.10984291370435	6.28353014064942e-08
ZNF7	1.10128062924541	2.67143462906461e-07
PCF11	1.10085151797009	0.00017102046620554
FAM213B	1.09894582214213	9.83543364085904e-07
ANAPC15	1.09871932368576	2.802027498916e-08
DMKN	1.09390119683725	3.80971805213903e-07
DONSON	1.09389828798844	4.47791093094452e-07
TYW1	1.09221642039048	1.66511458843388e-07
HM13	1.09184360763121	0.00010672272560619
TWIST2	1.09103739647027	1.68888599993977e-07
TRIM52	1.08685351133738	7.49029749513852e-06
CERS6	1.08670402875936	1.84870172770246e-06
ALG9	1.08591502679786	1.06390460974382e-06
HEATR1	1.07887428195081	1.02643913235667e-06
ATP5A1	1.07837194694481	6.05402669862087e-06
GID8	1.07745251059108	3.97137657071056e-05
FBXL15	1.0751828245862	2.50334529106055e-07
TMED1	1.06912832969647	0.000123034805334044
RASSF3	1.06907272754413	6.36163921541311e-07
C7orf73	1.06862123588938	5.25618207136702e-06
RASL12	1.06611154807148	2.71165304610577e-06
SNX21	1.05826998888364	9.39805830846296e-06
TIMM13	1.05491846184254	8.37333380321326e-06
AMACR	1.04848358047268	1.66737124818184e-06
MTSS1	1.04557833430828	2.80252767943523e-05
NDUFB11	1.03646816368236	2.950639258259e-06
DHRSX	1.03550712479919	6.88033892792816e-06
ARF6	1.0326244581899	4.30785705471948e-05
PIK3C3	1.03257488399938	3.31060245883918e-08
LDLRAD4	1.03192620036299	3.2115008541389e-05
TNFAIP1	1.02972242645386	1.52393733454659e-05
C6orf201	1.02685647097929	0.00028895173422061
MBOAT1	1.02218808674208	0.000111637628529948
RECQL	1.01987399225748	4.67093902667415e-06
LYNX1	1.00881345147533	5.73044419027724e-07
CPOX	1.00448807752819	3.1253745009785e-06
NPR3	1.00427419258446	6.58635852612832e-06
RAB5C	1.00376537811161	2.71750799640813e-09
COG5	0.999165626333372	1.96308595423744e-06
RPL30	0.998506648408211	1.03877972890132e-09
DNAJC9	0.994995846259515	9.31449679875129e-06
WBP11	0.984323562621777	3.84059898461686e-06
DNASE1L2	0.982582295657504	5.10577107881716e-06
CITED1	0.978660474916372	5.90293852420487e-06
TTC14	0.977408689814057	4.97381210884384e-07
LDLR	0.975337771756021	6.52973639398979e-05
PPP2R3B	0.972948452382329	1.76950058161651e-06
NAP1L1	0.97180509730314	4.01714572717538e-09
C10orf11	0.969224601667168	6.37208366516262e-07
RAB11FIP1	0.968307423698896	1.2112644355966e-05
ZNRD1	0.966270178896908	4.40728936634827e-06
RPS21	0.96101697584898	1.26517987926178e-05
TSNAXIP1	0.959904109064262	0.000102406564446156
SPIB	0.95753981779608	2.85685423051518e-06
PDE4C	0.954278851470507	2.80568483548294e-05
HBG2	0.953980198077474	0.000139575413709458
RAVER2	0.952573986409555	3.42246110456301e-05
TRAPPC12	0.946528743371797	1.06268532800158e-05
USP15	0.946062868319541	3.16919853027287e-07
ERLIN1	0.9401881184303	9.00642893597592e-08
BMP8A	0.939913495848034	8.18965464466359e-06
WFDC1	0.935813371206817	3.85349357756581e-07
TMED7	0.934336459290549	1.47505740955012e-09
ZNF540	0.929575622408596	3.34785213773614e-07
NSA2	0.927819739073091	5.63352180549259e-06
ATP6V0C	0.923759609420229	1.79311827608331e-08
CALML3	0.923755781110134	1.65822266140481e-07
RPE	0.923468517048322	0.000122907256655758
URB1	0.920655439589521	2.17269255502472e-05
KYNU	0.919601475055504	5.40235723089921e-06
SLC25A37	0.919280164075705	0.00025024627574588
KCNMA1	0.916302747696269	4.53271052940352e-05
RAB5A	0.914645516866976	3.55068687754034e-05
DNAJC17	0.901363813343413	5.54027273578228e-05
IFT172	0.90063663168498	7.27179844517423e-06
C15orf40	0.899620549150231	0.000331525800462806
DTWD1	0.898956030830649	3.75934288143753e-08
TUBA8	0.898477661922852	8.84291223357536e-07
TXLNG	0.898456453150622	6.98419817091178e-07
IER5	0.898197299512509	4.45886483291247e-08
NOP16	0.89493656468342	0.000434254217834606
PNP	0.893944056330167	1.88646420085092e-06
SPCS2	0.893000325889871	9.1293773429868e-08
IFI30	0.880493311745988	1.22419105963445e-08
DNAJC15	0.880316225162952	2.93423076502819e-06
EEF1A1	0.879801533187335	8.796165573699e-09
ASB6	0.879157302520975	4.38254736323529e-06
ZNF700	0.877195230311342	1.4413824245274e-06
PKD1	0.872468364837175	2.54503394492289e-06
C1orf122	0.868893645106807	1.14580364289907e-05
RPS19	0.868757621701757	2.26738734454557e-08
EIF3M	0.860872275471285	1.13916083677168e-07
ECHDC2	0.860775505180837	2.68254690460878e-07
RPS13	0.859440573253657	1.10358013518663e-05
DOCK11	0.851547602060813	9.36183909518995e-05
SPECC1L	0.84984309964738	1.35847004756329e-08
SRPK1	0.845719713353276	4.97974285451619e-06
HYI	0.845020289472132	2.13839053762044e-05
PABPC3	0.843379043417094	3.1319468885016e-07
POM121	0.829494975235364	2.57735732898112e-05
MEF2A	0.825218745636015	4.72414938235133e-06
NUCB2	0.824179317945169	2.56604794746096e-07
MRGBP	0.823992569073668	2.43502665231432e-06
FAM204A	0.811614440793545	2.14491446826059e-09
MRPL42	0.810214230181446	4.78861760200289e-06
NME1	0.806424848422064	3.19342152721447e-09
SF3B3	0.803505591989704	4.2604353556186e-07
RAB3IP	0.802976730666199	3.51546672532344e-05
CHST12	0.802840303967345	4.52144932161502e-07
CHCHD10	0.802799454000101	0.00013569980382222
MAD1L1	0.801514169231866	1.16610543638984e-05
FXYD2	0.799206616040305	5.86186632034469e-06
ZNF629	0.796620448475782	2.07698069409901e-07
ANAPC11	0.796358514378665	6.15273165749386e-09
TCEAL1	0.793372365502273	8.01001931449719e-09
CHRDL2	0.792964893894008	5.9053712915258e-06
AKR1B15	0.792361313796697	2.0342488824987e-05
NFAT5	0.790165471786051	2.6172513170053e-06
ZSWIM8	0.789409100893434	1.81367923790532e-06
TOLLIP	0.775036408726861	5.53613755105431e-06
RELL1	0.773059730730292	2.1757276720713e-05
ATP5H	0.772920017140063	0.000112873182499307
HSBP1	0.771906977974363	1.56788997305313e-05
POLR2J	0.770594753598433	0.000104962725789193
RPL32	0.768895953368228	6.79976501771762e-08
CDC26	0.766536210571613	3.87794914811224e-05
RND2	0.764500600630121	6.39953570669149e-06
DCTN1	0.760993006519211	0.00037487959451532
RPLP1	0.760185057982904	8.23874625410781e-06
C11orf96	0.759541603908122	9.53152845539762e-09
ARPC5	0.758857028796251	6.5336342006006e-05
LSM12	0.757862016069183	1.17086777606801e-07
FARP1	0.75723250944758	9.41887358330007e-07
TBCD	0.754820549768288	1.46497883068974e-05
C9orf3	0.74756404574264	2.53814871342684e-08
C3	0.74535527017254	2.99611475362838e-06
KALRN	0.745268509093554	2.35917664910268e-05
EHMT1	0.734591949572287	0.000108406487245638
SORBS2	0.732910518549253	2.67491914840434e-07
ZCCHC11	0.723017387696113	2.58820283871586e-06
PGP	0.721219646092182	3.79536323276142e-05
MTSS1L	0.718352737938294	1.24623029291726e-05
PCMTD1	0.717777796181002	3.06898315516335e-06
