gene	corr_XENA_Toil	corr_Piccolo_Lab	corr_Recount2	corr_MSKCC_norm	corr_MSKCC_BATCH
TNNT2	0.95232022734903	0.95544544063722	0.989701740963701	0.951259478699017	0.927189188918269
LAD1	0.996321368129737	0.999849712337691	0.999465827758898	0.997875601123857	0.964182646752867
TNNI1	0.957937164880189	0.991064050189542	0.99321768838378	0.954490069712215	0.957404465775878
PHLDA3	0.983130427628261	0.999403068923886	0.999578381843815	0.995539164391068	0.974105310363839
CSRP1	0.992073563274854	0.998874874294381	0.999571769698042	0.993305772838856	0.963801171094705
NAV1	0.978783125594837	0.999531686701684	0.999706347072925	0.987226334099189	0.978809451857649
IPO9	0.898202440106032	0.998309581850281	0.999078594855358	0.896014871013549	0.882130023856282
SHISA4	0.989001657868299	0.999260937381059	0.998917331040571	0.993180731357162	0.984474979304152
LMOD1	0.997963499809615	0.997936547708604	0.999569598729447	0.998261011321723	0.98853342729788
TIMM17A	0.975178366475342	0.997379663926704	0.997943259696442	0.977030694530194	0.971535680283877
RNPEP	0.976242142838519	0.997550673217427	0.998427050460338	0.981774211323859	0.955052658184127
ELF3	0.993384207633316	0.999591835420984	0.999501779053836	0.995343607867208	0.919112378313709
GPR37L1	0.95455360049756	0.924880026087116	0.668759277424802	0.965186972140929	0.953869496294057
ARL8A	0.942372263816901	0.997450342675072	0.998436008378911	0.952820399649157	0.951101645318596
PTPN7	0.990296791378967	0.999259302290916	0.998667112678592	0.993250283585789	0.985902182473385
LGR6	0.989071693686889	0.99747924077288	0.998124029183022	0.993176435819318	0.988682304302247
UBE2T	0.995703209311821	0.999536928097402	0.999752397297888	0.996923587427263	0.989050317136904
PPP1R12B	0.966888364017462	0.99926086242804	0.997139823982336	0.983560745157703	0.971748468912956
SYT2	0.897943787784388	0.967227094498961	0.962459106755306	0.904926024876839	0.880369129272775
KDM5B	0.983261491302388	0.999197326715941	0.999385801305458	0.991747626843606	0.988043635424099
RABIF	0.97879143716519	0.996278203676062	0.998784534916003	0.984560107467562	0.970477348051141
KLHL12	0.976486802235473	0.989858475588382	0.998694758986144	0.98071108264785	0.967027799997388
ADIPOR1	0.974844907953123	0.997814130401231	0.998151205252202	0.978019911076087	0.967183981706782
CYB5R1	0.98972641221257	0.998816980402479	0.999299851703358	0.992538978990777	0.981889733208838
TMEM183A	0.943041759042924	0.720472079182993	0.975736809102325	0.945493078296925	0.930885906144671
PPFIA4	0.96337679163954	0.991429302495562	0.99853936138855	0.966944347744464	0.94580434395785
ADORA1	0.991898069111475	0.998670167413335	0.999220330200467	0.994545585676965	0.992775453608885
MYBPH	0.940906340554057	0.935527044774915	0.976548914645143	0.946173507106536	0.944105763453621
CHI3L1	0.996546472389548	0.999794233848	0.999504521427693	0.998536077912355	0.995509355749548
CHIT1	0.982154821353219	0.993234615376147	0.998454297950871	0.987794893795766	0.981508069714589
BTG2	0.992694900084087	0.999573129373935	0.999585588312247	0.99617018475268	0.978829400487375
FMOD	0.996288883719468	0.998235273500013	0.999811072125471	0.99783020351375	0.993753257246292
PRELP	0.991758473084902	0.99866423185381	0.999755447339997	0.99843544505468	0.982754838275156
ATP2B4	0.975458868649255	0.999431062770498	0.999349886778366	0.989308153740514	0.95707847177658
LAX1	0.987564680662518	0.991046682189586	0.998738467847192	0.990235602376811	0.975694479487698
ZC3H11A	0.967134952081389	0.972767694772201	0.997031350668096	0.986509609731734	0.948860984584678
ZBED6	0.974786127413989	0.991844994519674	0.993674149128033	0.994742127718473	0.988066040283627
SNRPE	0.961674206847377	0.978488135031055	0.991164688091648	0.975257178909781	0.968329860963438
SOX13	0.983163716571751	0.999037000753283	0.999168269777626	0.990909709964538	0.972791201000621
ETNK2	0.993734203319555	0.999394908770255	0.999645102502979	0.995532738355594	0.990227247187218
REN	0.95565164362449	0.983158520247691	0.987316009363311	0.958308962004161	0.950228343414681
KISS1	0.911016018954176	0.952296499364214	0.931014508978454	0.923947665388162	0.92250666691049
GOLT1A	0.985194092895479	0.996139437872755	0.996470500857912	0.985896622198701	0.973987373651392
PLEKHA6	0.985727339945297	0.999697969454659	0.99985405550036	0.987395879605101	0.979911363977517
PPP1R15B	0.95980427965654	0.997747376923344	0.997295697761986	0.982037641120775	0.972375324483753
PIK3C2B	0.977798864412529	0.998949935734531	0.99951192693311	0.982194919720279	0.975171563489503
MDM4	0.905880176704898	0.998286324527646	0.99876345412615	0.929521313404182	0.904661569673393
LRRN2	0.992449586643762	0.995946539081258	0.999332129400258	0.993303048163519	0.990004901218123
NFASC	0.952697090834569	0.99888531675974	0.999720597064926	0.963682746016395	0.945455512795184
CNTN2	0.873876335558491	0.942457385801141	0.981932831122525	0.884331293149374	0.87154908521322
TMEM81	0.972588090462658	0.964879485230715	0.991191078584719	0.978943281063032	0.940848225773044
RBBP5	0.970317826811198	0.995753973846961	0.997950914717075	0.977533646597815	0.95941225124366
DSTYK	0.981478603867426	0.998620394237946	0.998944088417339	0.992495565698906	0.972004191849137
TMCC2	0.993421505749886	0.998792980195613	0.999279484976991	0.994550897058557	0.982850169147474
NUAK2	0.993365394150516	0.99930726872995	0.998519013334282	0.995518724137206	0.963815889394951
KLHDC8A	0.974836540648551	0.984751980474309	0.996702127161391	0.982044154842985	0.975185617098698
LEMD1	0.951449590010529	0.956629527200889	0.98094924180548	0.938784830724106	0.93704767850442
CDK18	0.990145570579834	0.999591771106981	0.999302326550392	0.994317747515012	0.990832498169907
ELK4	0.93307772716834	0.998900220728629	0.996548179026361	0.969864612364231	0.951185235829858
SLC45A3	0.998160367376073	0.999784323386465	0.999822807490389	0.998634783393809	0.991857204616256
NUCKS1	0.884612136974342	0.998382351738913	0.998103738505422	0.824518289728354	0.793728647184812
SLC41A1	0.98379969021763	0.999333309662799	0.999179539136774	0.990870930644603	0.970455168026588
PM20D1	0.857643511540684	0.9647412232818	0.972689888574563	0.862901751754384	0.860016708366419
SLC26A9	0.976222665391746	0.985623504585704	0.993792976318577	0.977327500691129	0.972895392458344
CTSE	0.988703612470868	0.98958426662082	0.984894277037078	0.989707367231306	0.977301712531569
C1orf186	0.981575525461018	0.977297345946884	0.991702278996474	0.978064895920635	0.976391283706044
AVPR1B	0.945966531399265	0.888572482652479	0.969551644212286	0.952895673911082	0.951193607486979
SRGAP2	0.931616300114434	0.996113000685233	0.992523271775265	0.91594559197328	0.88753890301105
IKBKE	0.987275381631339	0.999258898655228	0.999565209527224	0.991400943441025	0.964069814783044
RASSF5	0.990865140809194	0.999481615607169	0.999105340694883	0.995338748724637	0.98980372745873
EIF2D	0.981689497784481	0.994841117304179	0.998854040450115	0.978555951322258	0.97002132528063
DYRK3	0.98894748505783	0.997507413937659	0.999136407436229	0.994493860133391	0.979519903164174
MAPKAPK2	0.986042592357464	0.998535735995769	0.999098909537225	0.988641874465527	0.982058224712732
IL10	0.944594651398067	0.979796317475941	0.983860363788596	0.946017257894433	0.944433558436562
IL20	0.964715474486546	0.963533575175978	0.986382807658078	0.965754158897739	0.964993777586582
IL24	0.979923452373026	0.873216487800954	0.990490891161839	0.985636903760988	0.982458608707916
PIGR	0.995104346339767	0.997825435912733	0.996074168977834	0.995846263127393	0.969590134550152
FCAMR	0.971731455443542	0.97027702477195	0.98933722397613	0.973518188797729	0.944211012258967
C4BPB	0.952900511115128	0.956941593843538	0.975068417612915	0.953676298662116	0.947547776396824
C1orf116	0.994432289494149	0.999725312854067	0.99946825447264	0.99633955820078	0.978136895806913
PFKFB2	0.982822523992544	0.999405749634962	0.998211674081569	0.989771192137576	0.970970125062726
YOD1	0.968478904307784	0.998343314021145	0.997552592301646	0.989549679624693	0.97808499270359
C4BPA	0.953518553278092	0.990156718644359	0.993671093840636	0.953758136202231	0.949020168098968
CD55	0.992877737540081	0.999647148183525	0.999638758330551	0.994413229667348	0.990851386313679
CR2	0.971902640138816	0.990208076360189	0.995966056733124	0.974612554186623	0.928552269680322
CR1	0.968685870527976	0.985906157794615	0.989437361780215	0.972408351949808	0.967846198957106
CR1L	0.88870534038377	0.862365012928649	0.859583238781532	0.888015817514911	0.88575259734184
CD46	0.979150506667339	0.998139470160119	0.998609279371941	0.986637765813694	0.978098514241514
CD34	0.991314688230746	0.999264656433764	0.999545209535364	0.996825950679707	0.987849887890976
PLXNA2	0.977581360347128	0.999311483881753	0.999537443860809	0.983271452176212	0.973769496990719
CAMK1G	0.947845123171354	0.982846859294311	0.991860895292204	0.951249745045598	0.946834362216549
LAMB3	0.995767896220681	0.999849738594778	0.99970374578597	0.997498898678847	0.970758152258867
G0S2	0.993853906840236	0.999687203056959	0.999733203710964	0.996638852570618	0.989886329610042
HSD11B1	0.981612151650027	0.993799543082689	0.996298085036291	0.988535786137822	0.982966831671428
TRAF3IP3	0.977211386675687	0.962306676610247	0.918008349087346	0.924967398158244	0.914932922732585
C1orf74	0.98743349005428	0.99201703042927	0.936049859213376	0.985438845192758	0.968490794690302
IRF6	0.993133047996106	0.999708440062181	0.999354192198292	0.994289538858909	0.953361684574823
DIEXF	0.974445788146492	0.998432541057319	0.998855938677986	0.986599993780352	0.978966569412981
SYT14	0.953776840353616	0.944017126999331	0.980641177950654	0.941083503631862	0.935862294337616
SERTAD4	0.984475050153248	0.976783424966164	0.999107985991191	0.986818784610966	0.982877669828218
HHAT	0.991682404179368	0.998986300443396	0.999543109535266	0.994878276626655	0.987963950088113
KCNH1	0.95601492261023	0.932132407015531	0.939970537260295	0.866086807993012	0.861411321701197
RCOR3	0.93696848718585	0.998188364161975	0.998946595864589	0.958810715819651	0.924757105123055
TRAF5	0.98818145829072	0.999202040609401	0.999594920656864	0.994682340268173	0.975397266490612
SLC30A1	0.976451100219454	0.90684016020964	0.998244066276344	0.990185514624356	0.962920719908845
NEK2	0.995579376729895	0.997231757108202	0.999464917407523	0.996841676192875	0.971396559313951
LPGAT1	0.96759231705141	0.998863488243457	0.998598201018314	0.982762707374649	0.980503055493629
INTS7	0.966815251414987	0.998174989632601	0.999003090402525	0.979993916499167	0.974892880501646
DTL	0.977606235745775	0.999653056721737	0.999290449458425	0.986546421512578	0.965243377078638
PPP2R5A	0.981669010114155	0.998376392407802	0.998267754416265	0.987611129039216	0.979425670874511
TMEM206	0.968090235560008	0.998538888081522	0.998899558319644	0.975252836267602	0.970244823036066
NENF	0.972196946951772	0.998129719203098	0.998434374366027	0.98529059015871	0.981440505876718
ATF3	0.990826082469855	0.999356324535155	0.99937100492901	0.995332837967494	0.985887199522259
BATF3	0.979258430408009	0.986477031457769	0.997796081746195	0.978664746968452	0.971515913960353
NSL1	0.929990199720603	0.991376076051145	0.996963073022946	0.965773510627141	0.943487908111662
TATDN3	0.92699868826735	0.996203476151741	0.997208273339989	0.948048980393795	0.932708692884792
FLVCR1	0.932769798504351	0.9988736312919	0.999284703477548	0.943443646791603	0.934678636906348
VASH2	0.971712230307851	0.998249465890212	0.998461342863517	0.976597197414424	0.973208841260318
ANGEL2	0.920000143077918	0.99626810528862	0.997817907778862	0.943722904202883	0.928152682969069
RPS6KC1	0.974096646041946	0.997410771059189	0.999145725418218	0.987134032055226	0.970959317705231
PROX1	0.981048515222899	0.938329104900662	0.996956842620371	0.982932609510007	0.981367638198546
SMYD2	0.980893371171596	0.99577893300585	0.998691964375469	0.984187896780507	0.972345652158988
PTPN14	0.9786782179557	0.999382168174574	0.993579704234136	0.990623448047608	0.973169238665654
CENPF	0.983257441166982	0.999804732214514	0.999502674861346	0.989929004876755	0.974319224489268
KCNK2	0.973394481025954	0.960486168545559	0.967911453656009	0.976275742869051	0.971918331471078
KCTD3	0.990029830264938	0.999272104235298	0.999475412958376	0.994976994732454	0.98911952814027
ESRRG	0.981555476362855	0.993162660486847	0.996476802634678	0.984768737013355	0.982633015856214
GPATCH2	0.95850246858146	0.970737933695542	0.998435474854791	0.982007327941398	0.972432646874786
SPATA17	0.967771877605262	0.983787778126614	0.996458406465485	0.973348567893095	0.967337865509224
RRP15	0.804465132071917	0.997867821676789	0.997514643716904	0.831202963171551	0.82272517481688
TGFB2	0.988287687897093	0.99150184001446	0.991520800205114	0.991373774329747	0.983015147025361
LYPLAL1	0.94850464742576	0.998716558360884	0.998829280191039	0.960320542624964	0.956980462345156
SLC30A10	0.939876971712925	0.831349578771167	0.968740622088858	0.936652543391933	0.918771172202526
EPRS	0.852738295594721	0.998613185051776	0.998846796858854	0.918773098577469	0.906880952866624
BPNT1	0.913199666316683	0.996718956440237	0.998053479975826	0.923626644763161	0.871144325037016
IARS2	0.981023631245747	0.998031077075189	0.998391320468216	0.984196504017681	0.973854225515611
RAB3GAP2	0.943121233717642	0.99825991790639	0.996338641804706	0.970684524854827	0.954211860082645
MARK1	0.986192362953421	0.999472484078584	0.999543980749651	0.991199243466727	0.983735069770668
C1orf115	0.997206794005375	0.999730608573191	0.999566970120978	0.9978161060266	0.988797431116729
MARC2	0.988053107656069	0.998411390526643	0.999655788599297	0.991172498525782	0.988462274465923
MARC1	0.993584382952938	0.999115518313872	0.999803254047357	0.997100375690084	0.994521363303129
HLX	0.971121641165657	0.996793832736335	0.998505902905	0.966086971685256	0.947038068314075
DUSP10	0.990550062626888	0.999026202730363	0.999170582784546	0.993741825455927	0.981658930452616
HHIPL2	0.933596102401723	0.97242934967523	0.988917285901193	0.935025461269977	0.926117536382126
TAF1A	0.964378773462412	0.997008484125413	0.998077223760162	0.973900010435364	0.965570004617031
MIA3	0.93318627757166	0.999189916494521	0.99888813084835	0.939595755457623	0.935647407049816
AIDA	0.947892935070881	0.967542630005686	0.940863521863014	0.962868810409441	0.951912079337548
BROX	0.954188072854987	0.870366554679112	0.997526975107261	0.969757553233953	0.958868754907631
FAM177B	0.727320630787175	0.752141466486071	0.815677675832258	0.732814694963391	0.724607532872458
DISP1	0.989930371711078	0.998703015610968	0.999362912282508	0.992245434539361	0.978954008278988
TLR5	0.979964218448326	0.999206755220339	0.998553258729566	0.977428582406352	0.972734139176782
SUSD4	0.989961459192066	0.998690040740759	0.999219139829644	0.991810026535582	0.988504058736882
CAPN8	0.97694379498249	0.991517854139711	0.997039746980397	0.974876952006557	0.957900058800348
CAPN2	0.991759711814703	0.998688050861172	0.999467458239944	0.994089558153772	0.986197264695179
TP53BP2	0.976018700079391	0.998670867890109	0.999205119785597	0.986877848172664	0.978500441820199
FBXO28	0.936901643073766	0.998406158274378	0.997975109975176	0.953853058607402	0.946794717638565
DEGS1	0.990040324665165	0.998044358227069	0.998912236230003	0.991774646576886	0.982630502012418
NVL	0.943193022491372	0.998707706150532	0.998019023076059	0.96319764352929	0.950908294207533
CNIH4	0.911173180540693	0.926277697123328	0.99259624454431	0.931071517967227	0.922101318953099
WDR26	0.923766116207275	0.998067390395177	0.998549832594851	0.958966558000358	0.942146582551213
CNIH3	0.932247499330825	0.883067772710834	0.998644915980708	0.93338043590019	0.936810565409219
DNAH14	0.942003477531209	0.99650302479569	0.998012376768602	0.960466382436396	0.953116576213086
LBR	0.979851781613977	0.99927713810657	0.998356255259605	0.988905804462384	0.985570945921195
ENAH	0.948375561054444	0.999509339758121	0.999223234041047	0.968312939050378	0.958730850686419
SRP9	0.958516057886259	0.997644127515402	0.995652773807536	0.97693717894076	0.961217810616001
EPHX1	0.988640836471685	0.999580895197196	0.999279971104812	0.990269976380884	0.987458859302423
TMEM63A	0.984292500209828	0.99887523736566	0.998989657649684	0.990574662326023	0.974112958627953
LEFTY1	0.974513938028775	0.929064122589589	0.93761787821107	0.979302566934573	0.968610931270564
PYCR2	0.965883872097583	0.99077481698261	0.994773599407493	0.967482856293366	0.954092670318363
LEFTY2	0.96276950245296	0.881628402555854	0.862118173211237	0.968369025046979	0.96639815392775
H3F3A	0.848491437096859	0.0547000660365003	0.860165020504246	0.884952091506381	0.882805996647431
ACBD3	0.971829859614647	0.998320017955902	0.99769508758557	0.983490638548436	0.969533110047333
MIXL1	0.943547448439843	0.768069858379826	0.965126541662772	0.953513451924886	0.919908527405193
LIN9	0.985253739622438	0.997868779620856	0.997997160922842	0.989598262712372	0.982751151312302
PARP1	0.984226612020415	0.997124579693507	0.999322507686617	0.98722725097709	0.98191783845489
ITPKB	0.991707437944611	0.999102485036052	0.999529794547016	0.994516684461208	0.975348727339165
PSEN2	0.982959579459853	0.998485400329366	0.999159136993651	0.986454688458263	0.981775724112334
CDC42BPA	0.974814857351415	0.999219236270316	0.999198053366394	0.993255504992458	0.985663524881982
ZNF678	0.923647930213866	0.998070838218818	0.998408280307524	0.942894376422389	0.934350040326575
SNAP47	0.976670823438527	0.994359287829976	0.961562162033771	0.972734830092611	0.961468141024191
JMJD4	0.934051095598634	0.994186550419797	0.977571025285859	0.948706569725735	0.942057197575316
WNT9A	0.992827721710575	0.934582572293505	0.998255045410124	0.993647802481012	0.982672617926953
WNT3A	0.952208065501472	0.949535885831697	0.974932595831285	0.957560523221118	0.956255827790177
ARF1	0.942831358935854	0.996119542369148	0.997628231270783	0.955200926520002	0.929832700003879
C1orf35	0.958717284279701	0.986797372268351	0.998481162243514	0.977924863888683	0.950345878160457
MRPL55	0.931406548620837	0.996104653857264	0.996396404652516	0.959030621358253	0.95188385085493
GUK1	0.922912793157784	0.994671796333681	0.997076953957731	0.967016939901323	0.949532309444588
GJC2	0.981456165022362	0.991858057104359	0.997092468481384	0.993209392662093	0.985473012260034
IBA57	0.813299638132654	0.997712563531503	0.998950168867186	0.839173502397142	0.826319814260522
OBSCN	0.955545647265062	0.99896121146942	0.999288459385778	0.981073816287748	0.956416062806221
TRIM11	0.978285407297958	0.993913109752306	0.998816199405443	0.984540814167417	0.973249046598082
TRIM17	0.966702104992403	0.989384813711006	0.996355058677433	0.971447488506517	0.959837745949444
HIST3H3	0.661921965936475	0.876201204545576	0.880048593012452	0.675093631392204	0.673265024754664
HIST3H2A	0.992052162922972	0.985599481428588	0.997730697419397	0.94067664378798	0.928800828916859
HIST3H2BB	0.96497516156315	0.795266890354225	0.962545399466212	0.821793138432012	0.816028877243195
RNF187	0.974508297437137	0.99757156706131	0.99867812255979	0.96352255153407	0.960642330715875
RHOU	0.996063360447342	0.999718801915515	0.999783567965344	0.97889780190712	0.975951652995515
RAB4A	0.949249137994959	0.993852213647075	0.997698245084531	0.959929467026789	0.937042818831352
ACTA1	0.861339688365624	0.888292195237351	0.860969433511131	0.868547998296951	0.813262422098786
NUP133	0.939407386939836	0.998032741032837	0.998538718208134	0.978166212296319	0.963826741597194
ABCB10	0.972129886574508	0.989479826425518	0.996915464748743	0.983954011039572	0.978694862095261
TAF5L	0.975502178737149	0.998220818757231	0.998913364341804	0.979411803318435	0.97359823747311
URB2	0.982978945101109	0.99907149038577	0.999482865994844	0.990899875668885	0.987768172252822
GALNT2	0.989042302411158	0.998783437387012	0.998212374990308	0.990398029210889	0.985525539911823
PGBD5	0.98112377751404	0.999048569801977	0.999601794820168	0.997105315423427	0.992231367386674
COG2	0.983875784676316	0.99751301002472	0.998763734068337	0.987281514635809	0.976339336885296
AGT	0.998030890155775	0.998909855115053	0.999504426636799	0.998720482792599	0.99313553790542
CAPN9	0.936941155593182	0.984134990007538	0.983520241186828	0.938236063676128	0.921881582296696
C1orf198	0.985938936144932	0.99891321888405	0.999429979063493	0.99219604949332	0.974520560910941
TTC13	0.957302755894822	0.998247358716071	0.998079037101685	0.978782047847319	0.944957263109336
ARV1	0.979285116488684	0.997887800024262	0.998650230289421	0.985947978580818	0.976675434661587
FAM89A	0.99315370642994	0.99906426999614	0.999695156558692	0.995055759151855	0.993152873265744
C1orf131	0.980338582240104	0.991459327897016	0.998293185779476	0.984489445153611	0.969537172880518
GNPAT	0.971492147945485	0.997145735433132	0.997635970619403	0.976621789350781	0.962023774353714
EXOC8	0.954210657871046	0.994860793008779	0.9951504184652	0.979932479480203	0.963165106085027
EGLN1	0.912669890312328	0.998700686628596	0.998837020706322	0.921082160669165	0.915749901385433
TSNAX	0.891246301096304	0.995927666522396	0.985071513779597	0.874846543219378	0.853705494826735
DISC1	0.962425437983386	0.593945621108533	0.994913825961499	0.982603345979799	0.973895070550469
SIPA1L2	0.986070441149606	0.999469977582003	0.999377873509085	0.991779820627412	0.983747545051195
NTPCR	0.917141572425808	0.955004519275578	0.994061727456548	0.937344264322003	0.918382705844797
KCNK1	0.98883410474983	0.998264142303698	0.999255788748738	0.995678482919183	0.966543114777315
SLC35F3	0.980159513210572	0.971926297838485	0.992776283469585	0.981924387364212	0.974159711401627
TARBP1	0.9458098571028	0.992490282387996	0.999285532026856	0.97552972449175	0.943340428878431
IRF2BP2	0.823977023744064	0.990046595193636	0.993531156685021	0.849798351901114	0.829334566671308
TOMM20	0.959221403943617	0.996271117244559	0.998116973535631	0.916880681018727	0.884627901739891
RBM34	0.800986718352548	0.81999266789864	0.814803251646754	0.786222531935156	0.777028999844923
ARID4B	0.959038427383812	0.998486898626938	0.940280364036391	0.982618439288235	0.969677791047592
GGPS1	0.969984319107099	0.996397965809793	0.998075335462997	0.975662709500644	0.965100984639675
TBCE	0.956162331005898	0.94888749520025	0.994994342291961	0.964324747855871	0.953097208176709
B3GALNT2	0.975324393293992	0.918630333668379	0.998756837149696	0.988639497404872	0.979912115882494
GNG4	0.980669558184392	0.987554758371548	0.993452882398214	0.982486788232144	0.978872176328026
LYST	0.927415781227687	0.997217328369225	0.974991676632718	0.950848909408239	0.932616676373545
NID1	0.991929285048243	0.999567182166847	0.99946410724899	0.997057357299602	0.967309462669498
GPR137B	0.984882778691659	0.999169714000316	0.999298632407548	0.99173771550794	0.986780537564226
EDARADD	0.989400529017516	-0.00781625473287803	0.298856635330609	0.991268633746577	0.987352909763179
LGALS8	0.93952301083813	0.997730380561831	0.988934370504549	0.95545049810339	0.935889667118983
HEATR1	0.97603667811518	0.99880084660215	0.931857536017919	0.989412341787809	0.980818732719444
ACTN2	0.931430712299816	0.972359912400292	0.977493347901794	0.944780702931948	0.918076274715426
MTR	0.951835737723844	0.99895794104292	0.999148572837854	0.98079615865237	0.954295368068418
RYR2	0.947144903572677	0.99443160245735	0.998039487047396	0.950703087207362	0.932984659251922
CHRM3	0.970588392596053	0.959101798974276	0.995167570560228	0.972870557468641	0.964917908547698
FMN2	0.92017590441617	0.942328215521958	0.973146439788424	0.911168735098657	0.905215297944239
GREM2	0.972903022536827	0.980223152703237	0.994235879448295	0.975835776101637	0.971885978234503
RGS7	0.95690057656863	0.957070125052912	0.984076154868727	0.961756689175189	0.960252412695562
FH	0.981185607590192	0.990974003782361	0.998030919540306	0.985681824854925	0.978405730248448
KMO	0.968917194173324	0.99546502230752	0.733412198380627	0.973329774100885	0.969669461497077
OPN3	0.973014842686877	0.998779691595056	0.956107017749325	0.969839709045424	0.942647666572101
CHML	0.979387231289969	0.999344272906424	0.989631473148045	0.993270338782895	0.986260521653474
WDR64	0.710177668971787	0.940749292092306	0.944685739754757	0.716757195268463	0.70815794854797
EXO1	0.98770954648713	0.99502270181898	0.999182832799558	0.988522117970317	0.971421023096814
MAP1LC3C	0.922011570464367	0.963490629332069	0.967099328355087	0.926930901350406	0.915698543153002
PLD5	0.937416675764194	0.871599911493035	0.953921869416145	0.942044341894972	0.93579797574498
CEP170	0.959863030251198	0.998084006586151	0.996250809443151	0.981071943643148	0.958783175871459
SDCCAG8	0.814379564980739	0.977824754084199	0.984906124843269	0.821447911962097	0.800103861488587
AKT3	0.984482525518654	0.999455195086605	0.983594395694727	0.989431218907111	0.980786529232057
C1orf100	0.767041192692599	0.662563838331938	0.971815500895063	0.778500299709684	0.772547871250843
ADSS	0.979620561014771	0.998563096490367	0.998141289726638	0.986488428556865	0.976849360823778
COX20	0.855966460364553	0.958372301551444	0.801568763655563	0.877402958122026	0.857555006752239
HNRNPU	0.954903527380662	0.997168986057916	0.980152014552565	0.973196373410048	0.957063014070939
EFCAB2	0.972252797985835	0.99429835497544	0.995588387171248	0.97733576074673	0.966288668012792
KIF26B	0.990917911294345	0.992408656932769	0.999448087177509	0.995366683473486	0.988186750684139
SMYD3	0.973549194449144	0.976958263966476	0.975675822598295	0.975774880729141	0.969121596000317
TFB2M	0.980234136728772	0.997786017525949	0.997316608429303	0.979183445868725	0.965023078775258
CNST	0.969583495292638	0.998289692189108	0.998572020676993	0.98047984780487	0.975180670142981
SCCPDH	0.994730888272989	0.99944780012801	0.999704091178629	0.995952545854315	0.99107821948982
AHCTF1	0.942901483686483	0.996344739412084	0.993925608601604	0.958551743203716	0.933130249260015
ZNF695	0.925745295234501	0.969897103662571	0.964420213290543	0.928190495706836	0.921167294472686
ZNF670	0.962221473854654	0.979105251476516	0.996624767065768	0.986815614854443	0.978156365618352
ZNF669	0.973637122000996	0.996455264925218	0.997765167254056	0.979436503423557	0.968511018980946
ZNF124	0.938276383321269	0.996292513421741	0.998166790218456	0.983268536279543	0.97735621427118
ZNF496	0.972837646919989	0.961273751351286	0.999454166256667	0.9790636480088	0.966281032586035
NLRP3	0.962580402805455	0.999063978792641	0.999203851671899	0.967830101117161	0.962292564398268
TRIM58	0.959518213540764	0.94096179173971	0.969929608652338	0.962785697904874	0.958223516784881
OR2W3	0.925264048445599	0.966896753922699	0.968424061748618	0.93869070893899	0.937166554667184
SH3BP5L	0.97876913630704	0.997074557155724	0.997282829001421	0.980868789365359	0.960083118505339
ZNF672	0.973432369102684	0.997529088922722	0.998262441403293	0.974666107411504	0.969040687069441
ZNF692	0.985164940616167	0.998939775179629	0.998334223331464	0.990332383434748	0.913528625038954
PGBD2	0.97716066580652	0.995383241330966	0.998283587998774	0.983741313867702	0.967769661867916
FAM110C	0.989176015873052	0.999491409574142	0.999647443053709	0.991694767566441	0.959430867095605
SH3YL1	0.986639072262868	0.99471979791294	0.999188984604565	0.990661484627307	0.982916844831482
ACP1	0.909004603782682	0.99619278370241	0.997924530354704	0.91132894084463	0.883023826277038
TMEM18	0.93896567643394	0.996078161996093	0.998854454239579	0.957886697056689	0.945257373068379
SNTG2	0.884101693147355	0.928640736511174	0.972286291019955	0.891102981641096	0.885002728659328
TPO	0.952313405424991	0.960676465225832	0.994125725950614	0.953357124019261	0.939698449766221
PXDN	0.992538768261185	0.999583408087035	0.999648602252856	0.995646687427337	0.978631431179526
MYT1L	0.779605559530656	0.776382324636964	0.831596039715868	0.787129984213781	0.783337787626893
TRAPPC12	0.857303097123568	0.985622164283444	0.995336561686428	0.900711822429441	0.902258726509764
ADI1	0.987924136429649	0.998730734632832	0.999241740599824	0.98842358661157	0.984201536781863
RNASEH1	0.980237937474445	0.993459752502365	0.9968520012602	0.9855818618389	0.977971725378751
RPS7	0.97482731677386	0.929007838044958	0.937068861598266	0.981433550976363	0.973873970271559
COLEC11	0.98630248055407	0.997720671273215	0.997171018828911	0.991755460604427	0.985546295978387
ALLC	0.855940518590434	0.861148886488952	0.945311646066582	0.857244494201089	0.853170986470018
SOX11	0.966404910600015	0.929705480489636	0.973727831367679	0.969226243696532	0.962393980710994
CMPK2	0.99121329859438	0.999510979957597	0.999657807685234	0.994247260280988	0.984320197186032
RSAD2	0.992043060298312	0.999549130593704	0.999674075657504	0.994947940590822	0.987907615673528
RNF144A	0.987092900025049	0.999192754293084	0.999133519397529	0.993229767919208	0.99142594181454
ID2	0.988791613867292	0.99953805415425	0.999401702256538	0.991648754510223	0.988101727874827
KIDINS220	0.963306032099781	0.998700052331664	0.998788752212611	0.98736563262897	0.974740554187447
MBOAT2	0.96890743714885	0.991125429475543	0.999621846258245	0.976905770398088	0.972440523957658
ASAP2	0.980623816715671	0.955066483499303	0.949890421623153	0.98750834529852	0.983976526455153
ITGB1BP1	0.946594589694484	0.966770317343747	0.807155563002897	0.950012621990649	0.929052965837528
CPSF3	0.966534518899377	0.997233736506576	0.99865479654196	0.975270475481646	0.967717871338204
IAH1	0.973911914725531	0.995117634745446	0.787173757020943	0.976644364913671	0.968252888692434
