gene	corr_XENA_Toil	corr_Recount2	corr_MSKCC_Norm	corr_MSKCC_BATCH
SELP	0.980054744453537	0.997212864010684	0.98164539848745	0.86912862943843
C1orf112	0.942128483439816	0.827471796738766	0.934721983726873	0.705130727756786
SELL	0.986835521681265	0.986611810153943	0.986538909894046	0.875455521903423
SELE	0.995243844389693	0.99587214763647	0.995737843669881	0.957445527622463
METTL18	0.967891858078192	0.987787364726163	0.970681191212926	0.833424127478231
SCYL3	0.942121841396238	0.932621859787636	0.938071359169521	0.687708169936568
KIFAP3	0.975525561076605	0.993234319942471	0.976388371316107	0.851086244155354
METTL11B	0.72052689760799	0.719636713960053	0.719884634148303	0.693309996119578
GORAB	0.954258054022186	0.992075323256042	0.955248766338338	0.634392839464316
PRRX1	0.994228089053252	0.998270452876544	0.994437655107676	0.92243761553191
FMO3	0.996520251253011	0.998319696656094	0.996443851697892	0.949191953450004
FMO2	0.993966307714941	0.998530115701124	0.994836172171236	0.959060986834244
FMO1	0.935216270694075	0.971492955583959	0.935203273876966	0.915437019237421
FMO4	0.9731569837368	0.994068552092361	0.971696802000208	0.87653304883705
PRRC2C	0.899604845147927	0.986240629290919	0.918892993610647	0.607946039832006
MYOC	0.991354179145062	0.982949398548616	0.991576226473442	0.974717432325483
VAMP4	0.918892169236507	0.991442099132404	0.94100733914179	0.714820932027147
METTL13	0.91131916500255	0.984984524025692	0.910250527951672	0.726997548940247
DNM3	0.95794692765525	0.995776245511264	0.959977051449337	0.860781255374068
PIGC	0.961900505738806	0.987384812776452	0.968644458331435	0.838005792043894
C1orf105	0.757460194929668	0.725327945123925	0.756179987803049	0.746990960016903
SUCO	0.939279683811438	0.984101110338278	0.947250838828291	0.794878739475248
FASLG	0.949420037956296	0.919745145852787	0.95578028387243	0.923742770301289
TNFSF18	0.944572498414479	0.93359198516196	0.943220810652471	0.926320813390534
TNFSF4	0.988043812065978	0.994316054333345	0.98877310622216	0.882516313053318
PRDX6	0.970863727958495	0.991290064167581	0.976848771947867	0.739664104920469
SLC9C2	0.800934102178376	0.903751223366822	0.803125155868283	0.771797526603475
ANKRD45	0.95176985417148	0.918668963084045	0.951705448576513	0.940167773932144
KLHL20	0.94993597857948	0.991352598694901	0.951714963546871	0.708013235461301
CENPL	0.946875710585337	0.983921579682751	0.941937875929936	0.829375822568099
DARS2	0.921180285149247	0.977945428971108	0.928532756911858	0.716907972025281
ZBTB37	0.974372411027934	0.993592163779266	0.972766835634425	0.642589188672681
SERPINC1	0.967829694415207	0.966924183815534	0.967303701913662	0.943667576235351
RC3H1	0.940073788738994	0.982479350939367	0.947157893000769	0.638834379046469
RABGAP1L	0.941246606524625	0.986552096138013	0.941839051679946	0.844415323153383
CACYBP	0.965225553950754	0.93105692595618	0.965683778729875	0.796725285797404
MRPS14	0.855842318621478	0.984044570923152	0.868877327797527	0.697002209045851
TNN	0.985041574306855	0.979105357185715	0.984972335548977	0.930041406255947
KIAA0040	0.987821693359315	0.996075342889503	0.989305562098999	0.855096023057991
TNR	0.90888966626886	0.936099355096743	0.909674766879152	0.886821394995841
RFWD2	0.646905652214919	0.964194721546632	0.684995290238147	0.450592874338653
PAPPA2	0.955030251107394	0.98357922627291	0.955943202101895	0.890152344548626
ASTN1	0.979612584119883	0.978460350005207	0.980657251645427	0.929428645482572
BRINP2	0.922231680969723	0.901351374805842	0.92142246694237	0.847352644353513
SEC16B	0.950033350283397	0.996806719517301	0.924113367856217	0.703618604543361
RASAL2	0.944029821265609	0.99417387234415	0.964964658861997	0.741554091577474
TEX35	0.832367005794802	0.285572161447804	0.830847610768262	0.831540185772322
RALGPS2	0.976742834970939	0.977640119963973	0.958534173669743	0.822428549523909
ANGPTL1	0.992390123980662	0.998796660940444	0.992876108985962	0.925074054887481
FAM20B	0.983063163915582	0.995020950601157	0.9858931341348	0.840502125281224
TOR3A	0.939816351161672	0.981139489898455	0.95111212257413	0.725970584238113
ABL2	0.968251284531483	0.993276773291221	0.969851920364962	0.724647654210066
SOAT1	0.975847279729721	0.994082687563068	0.955662930749154	0.80790992024923
AXDND1	0.901563371812959	0.870525975988969	0.904324648037772	0.854006092454673
NPHS2	0.7162361148384	0.618832684638211	0.714956792483559	0.689509550753924
TDRD5	0.975037583533834	0.959168041304655	0.975399787683779	0.918110357630854
FAM163A	0.98365086088406	0.936208489053881	0.983394656182887	0.963954622721201
TOR1AIP2	0.801560311482686	0.906356780084134	0.796925922893186	0.33523984264952
TOR1AIP1	0.978572077663476	0.993346256307594	0.981586627781031	0.85210291440374
CEP350	0.892537084949611	0.985435914219083	0.892065299810243	0.640282855667853
QSOX1	0.967644743339472	0.995134277032001	0.974698531790791	0.870248778002034
LHX4	0.727598079265178	0.808040322803349	0.727794251331906	0.448480040715269
ACBD6	0.886073259120002	0.840469674640015	0.949553189058842	0.78086491021918
XPR1	0.959744778795932	0.994394601741282	0.966990060576227	0.752791849894456
KIAA1614	0.968362724580598	0.998064139429237	0.970574892932507	0.900050727236538
STX6	0.979279644776481	0.992119737687629	0.971259299060173	0.800995537066169
MR1	0.904316901985344	0.994569146878988	0.924249563054832	0.751704576667087
IER5	0.990985675351254	0.995653270739137	0.992841000615376	0.866741123713875
CACNA1E	0.893943260883415	0.960473438033345	0.882799503176442	0.747682351623648
GLUL	0.965648146293693	0.996906088359165	0.967874105395098	0.851378470166925
RGSL1	0.774505580836283	0.594888885799579	0.766160056493783	0.766841235679502
RNASEL	0.981872825606169	0.993476883823536	0.985465443146111	0.892779053375366
RGS16	0.997194842503057	0.998665911528885	0.997714954563941	0.956272473627275
NPL	0.964166022666931	0.99463966865212	0.969336812041335	0.832617262958099
DHX9	0.913168925845029	0.987925350310579	0.946399898893335	0.726212991384835
LAMC1	0.986541508105047	0.998023992889144	0.990603944199942	0.861355274970549
LAMC2	0.995223242660391	0.99778560837774	0.995357318368747	0.938133529150729
NMNAT2	0.984463020220979	0.990679596728619	0.982758669627467	0.927529343707441
SMG7	0.928281671902485	0.977920942451863	0.941669760611899	0.607409928169391
NCF2	0.995137522901403	0.996299813439769	0.995764584430319	0.945228700736902
ARPC5	0.941914440734716	0.982388919820679	0.974914575824923	0.723714529142846
RGL1	0.992526389045221	0.997645331568798	0.993834817316318	0.885422102543067
COLGALT2	0.991197022380444	0.997612466322867	0.993287498100423	0.894124269535472
TSEN15	0.966866788735868	0.990621300830427	0.968271504461127	0.821906097494257
C1orf21	0.932467075017493	0.997134659566209	0.94008796034619	0.829720737047786
EDEM3	0.939151301596395	0.983453018120368	0.943971994232915	0.595763488904942
FAM129A	0.997105180127846	0.998589657117056	0.997597790654237	0.948426450573187
RNF2	0.849895591650255	0.986459796700129	0.894862508836984	0.766256163148248
TRMT1L	0.893658112658425	0.9862484358658	0.8970337861393	0.652313427716653
SWT1	0.95971254954916	0.986922050971254	0.962923491320149	0.716910630617597
IVNS1ABP	0.975373772617122	0.993056607478628	0.977738561935822	0.633508976127138
HMCN1	0.979539375259155	0.998820014932866	0.980419905958209	0.902285220600165
PRG4	0.957572848601419	0.919282228617556	0.949797997425394	0.908048805701723
TPR	0.891643421687464	0.80552280956565	0.886753150035154	0.69290312777293
C1orf27	0.916544489828287	0.984314100677382	0.925797957645714	0.587764015673945
OCLM	0.960882771107775	0.967492973046595	0.962484101307126	0.558134644011202
PDC	0.803192026375284	0.783026924015454	0.79914845181218	0.77735425646368
PTGS2	0.993984373396413	0.998858893461227	0.993716687395279	0.933203890569213
PLA2G4A	0.992360246790689	0.996653031283214	0.993160104146561	0.893470917525248
BRINP3	0.984279342980215	0.977043804850743	0.987666541513406	0.93200041366088
RGS18	0.97364014737955	0.992968591098432	0.973893138281557	0.881824707948176
RGS1	0.992889516831786	0.994336074297039	0.993492212123083	0.894877997292925
RGS13	0.985367933341305	0.980304941727209	0.986747002211706	0.954034741733104
RGS2	0.997185976646426	0.998926218313944	0.997746263657671	0.94797532324691
UCHL5	0.723075791850413	0.950296277830049	0.762146037383232	0.641647061787463
TROVE2	0.864506396878377	0.989663714334886	0.873338387435319	0.612054723209757
GLRX2	0.961074545830938	0.977907766516285	0.967070289281762	0.804676336369498
CDC73	0.933398490379198	0.990983434796441	0.93240309981424	0.763220079184307
B3GALT2	0.984985985654045	0.971204256252174	0.985712233558413	0.952195157903731
KCNT2	0.992653883241125	0.997200938127113	0.993630446234771	0.876549897191866
CFH	0.9928193284905	0.997155093670101	0.99405172478099	0.872038249604385
CFHR3	0.877845207712323	0.780667650157353	0.898846207653439	0.882321572112942
CFHR1	0.634007577073155	0.95428023177196	0.62693546998934	0.645568287921131
CFHR2	0.933878698153359	0.798748270615114	0.950471700216869	0.95054459400498
ASPM	0.978429991763683	0.988004230116987	0.977318547074376	0.860037361573081
ZBTB41	0.960002381889361	0.985665313526832	0.967125975832086	0.785293149990194
CRB1	0.896014207706821	0.918574522212717	0.903492382720513	0.883157776339431
DENND1B	0.94405850349757	0.988684343126569	0.946059807683934	0.749254043746351
C1orf53	0.947519206697363	0.939272819211655	0.95116476680434	0.880882050745686
LHX9	0.895567399600792	0.86460161033678	0.924977857365071	0.89408684917778
NEK7	0.981170599537063	0.994185545593616	0.984151001541281	0.804534869482886
PTPRC	0.991569186789028	0.997641528295203	0.99196907298797	0.87351077177242
NR5A2	0.992462537521442	0.9976319901254	0.992541289715046	0.842924233205231
ZNF281	0.975727820575792	0.989935740307941	0.98023072050261	0.721364373947576
KIF14	0.962502471173005	0.959189642158553	0.959494293191131	0.855886630936799
DDX59	0.912574889167319	0.989499594407531	0.920834906718588	0.723201500212137
CAMSAP2	0.971421598195465	0.99446553319708	0.974757467085657	0.839623203798859
GPR25	0.900715564435839	0.931785490199747	0.941800037000199	0.921456578685658
C1orf106	0.954467189456602	0.964528281835316	0.957117667133869	0.894481167830115
KIF21B	0.991373666217946	0.996481698907812	0.99285988616409	0.741201611794708
CACNA1S	0.884994979228795	0.859139688364599	0.894642904864444	0.865328393891803
ASCL5	0.948199637525128	0.933683229165107	0.944795232105947	0.912051843573097
TMEM9	0.973653427149366	0.99149258919044	0.971923485312489	0.869018156068746
IGFN1	0.989335191772676	0.989653103020056	0.990518060255043	0.906118240195831
PKP1	0.996742995314375	0.995365135358903	0.99686033007346	0.912960121629301
TNNT2	0.971429861275307	0.961986668939426	0.972885425821905	0.870874393184676
LAD1	0.992438200824835	0.991860914897053	0.994027020057863	0.929796790859735
TNNI1	0.864262166962625	0.948125511593255	0.862865761927519	0.78501955300145
PHLDA3	0.987813479128728	0.997468506408933	0.993852957182355	0.911452468388462
CSRP1	0.996702163274838	0.998123148053854	0.997288745841098	0.943693833924356
NAV1	0.980088479459896	0.996752390376795	0.979028105278023	0.778679382182021
IPO9	0.852911386164254	0.9898738426432	0.860445466989301	0.623598673664376
SHISA4	0.991902783263995	0.996770871478603	0.993219924724372	0.92272977787046
LMOD1	0.997912799885209	0.998899613662252	0.998351956928204	0.960603653661999
TIMM17A	0.948750614121868	0.98252512715796	0.951109726560462	0.665977550940215
RNPEP	0.967163381182326	0.986935774698552	0.972385295530049	0.678267033277452
ELF3	0.996335001063569	0.998177046245924	0.996388844138813	0.923073490496071
GPR37L1	0.713021009061329	0.562948916793094	0.713526561962	0.676313716744971
ARL8A	0.881100828178934	0.91568476292064	0.876578984267701	0.523382739857051
PTPN7	0.979289891947691	0.995061591900031	0.981634217870098	0.825100019691117
LGR6	0.992562318174039	0.994974104322905	0.992808633079568	0.908643632736634
UBE2T	0.981414100018126	0.990301011359332	0.982802790686971	0.848720703417086
PPP1R12B	0.902418544209424	0.895439303687141	0.901379289872829	0.85356222659521
SYT2	0.812916117231038	0.90741400410298	0.806537416677237	0.633700212734193
KDM5B	0.958346957361708	0.990897089426201	0.96220804741236	0.826818053252679
RABIF	0.971767803117507	0.985250825850244	0.976975817773677	0.712595565718405
KLHL12	0.9474729847815	0.982914185132978	0.957198239553326	0.786597081597342
ADIPOR1	0.944803222691088	0.974045962192254	0.9494500785126	0.622442948392658
CYB5R1	0.954933647879304	0.982858395893322	0.964993184966227	0.791977995882021
TMEM183A	0.88925267109551	0.968147759175458	0.896255853186676	0.7167726241103
PPFIA4	0.958709606758876	0.99154410855568	0.959230809372654	0.824970833224843
ADORA1	0.974350943341409	0.989825111846187	0.978171646731225	0.914002922513629
MYBPH	0.947162540919324	0.865537063234841	0.947018641056901	0.905961863878299
CHI3L1	0.992055828184357	0.991663218072764	0.992197490912139	0.954706659357319
CHIT1	0.931740134586579	0.974103020175785	0.93309843380878	0.900829348751868
BTG2	0.995109961653775	0.998084168385099	0.996308743857006	0.931721584220875
FMOD	0.994932975810944	0.997792490115311	0.995932357581645	0.852534959560916
PRELP	0.996368635920921	0.998869413406597	0.997051683991222	0.89894038375192
ATP2B4	0.99391415190552	0.998682530771142	0.996058318554132	0.897994044238337
LAX1	0.979148207162686	0.970717417327408	0.97882803554706	0.867637934564903
ZC3H11A	0.924568458627782	0.972568467628865	0.936801213174177	0.546804614527164
SNRPE	0.907607215023038	0.970947754700398	0.92351636056453	0.754235064966899
SOX13	0.98450110438492	0.995154848367598	0.986821179186203	0.624115412980723
ETNK2	0.992335997372872	0.997658699700895	0.993457846127931	0.927758166147502
REN	0.919835692038568	0.883126427101333	0.920178088879559	0.902895570928708
KISS1	0.885383367073952	0.862343512374344	0.888916929331482	0.871652241652446
GOLT1A	0.963997881904056	0.96224624455074	0.964306241725875	0.909787789245639
PLEKHA6	0.974648950769338	0.997358483055468	0.978167063133025	0.857593862177457
PPP1R15B	0.953346958608844	0.980850611046151	0.962070476220538	0.686826508914212
PIK3C2B	0.975206677660097	0.994049142448646	0.977212222735589	0.731707265469455
MDM4	0.928829039993426	0.985049442641561	0.903459546973007	0.391573566940954
LRRN2	0.977691165865464	0.997001811737552	0.979043367715093	0.914107884649026
NFASC	0.980484086650724	0.998196740968355	0.982047369928258	0.853560265704029
CNTN2	0.947489090780211	0.969271144230554	0.946941087305321	0.891058464681158
TMEM81	0.976309306193409	0.989029619094881	0.982875606329045	0.675398066326146
RBBP5	0.94684979815643	0.980184209181241	0.954187005847238	0.730020984854473
DSTYK	0.978721032371644	0.992864627925458	0.98364888388955	0.878034277414478
TMCC2	0.98973453133371	0.996362210743949	0.990517100430183	0.898295064544112
NUAK2	0.99773185655834	0.998598203461243	0.998129131887982	0.919278263376727
KLHDC8A	0.964458732801848	0.97094818954517	0.965492842459959	0.914365692323733
LEMD1	0.814362241006092	0.766433232482897	0.937512335110964	0.925203653232318
CDK18	0.981379316502595	0.995463010075531	0.984292521959184	0.733957858742774
ELK4	0.972013774323249	0.977887179901324	0.974717806619557	0.593073776813852
SLC45A3	0.996483794209144	0.998338739658861	0.99720539891256	0.90413982812381
NUCKS1	0.880350852957636	0.858705022987858	0.865207498683252	0.634025123177988
SLC41A1	0.990333110481945	0.996785660413056	0.991735896975105	0.870975794557565
PM20D1	0.896053561229474	0.930708513763267	0.896678611058887	0.850379499131819
SLC26A9	0.980959474943225	0.964448111148773	0.980982249262159	0.934730320387276
AVPR1B	0.903502389720172	0.88560690603247	0.91395430518737	0.89741941941362
C1orf186	0.950575921148832	0.975017708461989	0.95095464660586	0.892622386216934
CTSE	0.982962089811164	0.957830686804708	0.982489944270467	0.935162608842339
SRGAP2	0.962954470421848	0.991290963554826	0.954893202919274	0.781856679400874
IKBKE	0.986030090944641	0.996616305849965	0.988841560076709	0.873575869341668
RASSF5	0.987904023057628	0.996887161546818	0.992001436472565	0.892251110936548
EIF2D	0.947993575794731	0.967355875356336	0.955344435960173	0.825036983539993
DYRK3	0.98565161865268	0.994094427607523	0.987393083088977	0.890626597583209
MAPKAPK2	0.95803257521678	0.983255525811677	0.965515711748233	0.660375153108636
IL10	0.948452636797043	0.94793483602093	0.947282400237599	0.912344595888645
IL20	0.946187723984785	0.918511769555078	0.942082511614467	0.937993018790726
IL24	0.963698409422268	0.971388602112861	0.963671845253568	0.888335467853429
PIGR	0.994746825148323	0.992799627987256	0.994926572506887	0.927229693751514
FCAMR	0.965480246877599	0.940853905489892	0.965616038209571	0.940168884707918
C1orf116	0.997102978165179	0.995417306344987	0.997277497564033	0.954975459319892
YOD1	0.793317415809132	0.794868062441146	0.790486045197791	0.676097169999582
PFKFB2	0.991409287491143	0.997559352545971	0.992308067153883	0.897517232819181
C4BPB	0.953105491663539	0.942341754682065	0.954359700590683	0.894321588441825
C4BPA	0.940155724911261	0.953564604484283	0.939817389513206	0.913568832895798
CD55	0.990646027138606	0.99741829464196	0.987919990148878	0.914459856816139
CR2	0.951306242245264	0.927352201160898	0.951417998125249	0.90131508599553
CR1	0.98098961137934	0.993318368835092	0.980840528683728	0.904966482183996
CR1L	0.870361178365571	0.706381903457224	0.871398588695857	0.85631903599041
CD46	0.963986165779695	0.985100377936927	0.972072904923689	0.668921243406584
CD34	0.995860906911057	0.997935744819155	0.996664465235567	0.946692681387032
PLXNA2	0.952167934085025	0.99511116985509	0.952751995353425	0.756933703803769
CAMK1G	0.956546435761304	0.937675804470331	0.956328651159384	0.93566485268671
LAMB3	0.994375056650642	0.99856186173164	0.994587080686935	0.930277235403756
G0S2	0.997405427294875	0.997430762782374	0.997794650891123	0.912587188057064
HSD11B1	0.995416664110153	0.998555009781262	0.997801228781071	0.92024931965661
TRAF3IP3	0.968918887088	0.985088414655151	0.979272888531694	0.764513028838076
C1orf74	0.301380341781667	0.206683020463401	0.385654347929002	0.350374239413077
IRF6	0.996922185256468	0.99891292892353	0.996257695361092	0.939571860003695
DIEXF	0.962493450145288	0.988712460780333	0.968775043881185	0.773008774990188
SYT14	0.931272537530814	0.884271886128468	0.974481204062174	0.956979586270256
SERTAD4	0.975031089125998	0.98414381886774	0.974780029783605	0.933493676192921
HHAT	0.986581859621516	0.994589250623792	0.986590835461823	0.909116419529508
KCNH1	0.799005060984271	0.73943009754391	0.945866330966424	0.908288348452792
RCOR3	0.927568594648243	0.991998614980953	0.936801866294763	0.650038839920404
TRAF5	0.993327806538217	0.997520256200422	0.994111373184091	0.852579129812358
SLC30A1	0.984742533080315	0.993253508424763	0.987629596555701	0.791598445466331
NEK2	0.960749922315949	0.926821076762169	0.963075920134301	0.911944851268689
LPGAT1	0.977573371826772	0.994184182534925	0.980173826797504	0.707200167903261
INTS7	0.903894440441455	0.987326187150845	0.951947507111692	0.69247716973708
DTL	0.932872673411518	0.976908023544662	0.936135768130362	0.83475106968345
PPP2R5A	0.943811222554436	0.9761174310442	0.954375334640209	0.760651994344852
TMEM206	0.957177658685513	0.990027323168305	0.956721898978153	0.814754866730668
NENF	0.971064261268517	0.989355852918222	0.976882114296456	0.845098779547814
ATF3	0.993970228121413	0.998690049101795	0.994762647308099	0.947073905460866
BATF3	0.968390178413646	0.995216580975058	0.967720069896507	0.857321687749299
NSL1	0.924274405522442	0.985864642217256	0.936839436351885	0.760121024004235
TATDN3	0.886385617577534	0.983206774072621	0.890497352664485	0.740624910091441
FLVCR1	0.88278121070091	0.988878885330725	0.885207843855687	0.66087470537145
VASH2	0.931933437752902	0.987894962559605	0.931497137658207	0.859003416958475
ANGEL2	0.933615380922451	0.989540161288264	0.938970580333818	0.662261789562505
RPS6KC1	0.96092464599604	0.989381949538544	0.961859256530529	0.767102117714054
PROX1	0.992165613814066	0.998233827765965	0.989781409238077	0.903064450713886
SMYD2	0.958039807975381	0.988775610976414	0.970180626102196	0.78628791633815
PTPN14	0.991200798339639	0.997268325768711	0.992173130883781	0.912487853354082
CENPF	0.95027574469072	0.997327819672602	0.954150055033594	0.873970177326028
KCNK2	0.97502685587665	0.950495074644539	0.974817412598754	0.928381797201402
KCTD3	0.956161567244699	0.984915913224398	0.963886488392387	0.801375023342865
ESRRG	0.987851352076632	0.989748890846777	0.986222488879055	0.942563878793229
GPATCH2	0.94347401079504	0.989730252331292	0.948121143515435	0.766276537833807
SPATA17	0.935810248496723	0.966106053671791	0.939737022904426	0.913151072124437
RRP15	0.720898527586424	0.987847264006261	0.752831736687043	0.652568320678753
TGFB2	0.973377984921568	0.997915133442713	0.985238592363827	0.919149364144357
LYPLAL1	0.882326603054009	0.988721264824915	0.902334609447651	0.768874954562723
SLC30A10	0.9709480221262	0.935983708684978	0.963823882507172	0.920960090449366
EPRS	0.659727873886189	0.987139374638644	0.792747604886585	0.623763825598896
BPNT1	0.94978511239834	0.97446572315623	0.941997086728999	0.7704591003958
IARS2	0.9492676522706	0.980837501968927	0.959195212049025	0.727081789690018
RAB3GAP2	0.86513649018466	0.982799662193564	0.869076467277486	0.591140830576848
MARK1	0.980385623668399	0.997087696643074	0.985362120152678	0.909655980034013
C1orf115	0.992457649960086	0.996870867335867	0.994028565761045	0.845210434384347
MARC2	0.984562006608855	0.996680528895392	0.986507374490427	0.830187926522296
MARC1	0.989144933947418	0.996394419777442	0.995173861441519	0.925947721272197
HLX	0.98586111952524	0.996076037663741	0.978973056615063	0.922050524847436
DUSP10	0.973921783772285	0.992798225834156	0.980641732671804	0.867412261359439
HHIPL2	0.874394132342733	0.953316708549504	0.872290159192568	0.763575489009077
TAF1A	0.950443135908683	0.988428526293476	0.955100423712086	0.79165044859316
MIA3	0.831163860059454	0.983021978962791	0.847680137327724	0.48166921730102
AIDA	0.970529900514512	0.983799654611849	0.97355989514471	0.83126762365097
BROX	0.946651006711312	0.980421774580753	0.943951604001212	0.754485907968128
FAM177B	0.908476077278617	0.88065922794263	0.906860881817989	0.862338437551198
DISP1	0.986641985649819	0.997123319402581	0.986682565895552	0.84420494738956
TLR5	0.977800517566485	0.995759261666255	0.974052573457125	0.911959845278743
SUSD4	0.986911381553444	0.997153944775879	0.985847706189606	0.952803951659539
CAPN8	0.962828951590371	0.965874432585686	0.963339972006376	0.86649119876298
CAPN2	0.981754584687266	0.99402553557179	0.986334048050338	0.854627725830156
TP53BP2	0.967531926262383	0.990623931266257	0.97419523330804	0.816921247330739
FBXO28	0.883378972296795	0.979024249156853	0.872423340933133	0.643059224615106
DEGS1	0.980453775802634	0.993273520876986	0.983964901700967	0.879124392706806
NVL	0.906543816764148	0.989491763167087	0.922298715928452	0.723457962500182
CNIH4	0.852343846060066	0.987042006985834	0.89352807285805	0.713115103243092
WDR26	0.928704486317775	0.9863238306466	0.938783396341598	0.653642671894893
CNIH3	0.888437829788976	0.984561400502612	0.894058876493906	0.843405834531879
DNAH14	0.925505351346575	0.991120790368855	0.93447074130473	0.686924367434912
LBR	0.980110608273271	0.995900496384024	0.984560691853979	0.857990335486278
ENAH	0.949151737251885	0.996929070809463	0.95714706899681	0.86755465931463
SRP9	0.862920045668445	0.963492083059141	0.883647713803783	0.637560944407185
EPHX1	0.984449586652975	0.990186767764459	0.985512103552932	0.856242369219964
TMEM63A	0.980073390804721	0.990855181547225	0.981764300729202	0.536884499429282
LEFTY1	0.678590384269342	0.720483879124664	0.689688208712633	0.663875389818602
PYCR2	0.925083564314773	0.961042089958582	0.928602868093235	0.725712207396986
LEFTY2	0.955366589956168	0.902731786286132	0.958678629835304	0.93626674410663
SDE2	0.96893011939768	0.987636582730179	0.974335708611714	0.734689921087668
H3F3A	0.693296548746432	0.838099289376954	0.736001363936461	0.55741647106714
ACBD3	0.943021882724639	0.978041665110781	0.950678144910338	0.725248680599051
MIXL1	0.947503441346071	0.848810004883602	0.947935763210528	0.934053967633766
LIN9	0.962900750073567	0.987300653781311	0.963508272978764	0.883668349985512
PARP1	0.93503129517338	0.988203937171413	0.945431905044553	0.772865392714983
ITPKB	0.994355167255038	0.998369496199216	0.995221816766563	0.924457895085276
PSEN2	0.967410736022521	0.991618055048336	0.971404117024602	0.835841887001198
CDC42BPA	0.981636481088901	0.993444037049459	0.985340431885165	0.77349487372184
ZNF678	0.924135946941621	0.991972972630889	0.927558425754011	0.759996749322838
SNAP47	0.970576939671751	0.967407069147184	0.973328214639095	0.808514823787249
JMJD4	0.839554448590082	0.83256684232117	0.845732275155273	0.650090485851346
WNT9A	0.996460487777634	0.997385997734294	0.997088111470516	0.950959572259039
WNT3A	0.979451022046702	0.949199244896475	0.978156076560178	0.969499892713463
ARF1	0.90818471367099	0.971452392878249	0.914343605194894	0.55733856046791
C1orf35	0.950745288939057	0.984285750019845	0.959188314257509	0.766557805278899
MRPL55	0.925966662650529	0.983590575105686	0.93398074466928	0.699376948423969
GUK1	0.887713427941365	0.978818581485197	0.909968358597522	0.467285336997134
GJC2	0.995048862561072	0.997012002243187	0.995786415046307	0.93949577423602
IBA57	0.773368067221352	0.978717362917933	0.803157322390369	0.568814366319229
C1orf145	0.964175122713732	0.957263057408408	0.96430102225224	0.832408402449894
OBSCN	0.969578785422636	0.997284135064311	0.981838896547092	0.847316776483176
TRIM11	0.953610352913228	0.984971488921172	0.961168990940723	0.685321510726585
TRIM17	0.976835513193977	0.992144739790087	0.976643161769492	0.835317575966723
HIST3H3	0.706756012654054	0.795870832010287	0.705855590116369	0.691401845055915
HIST3H2A	0.947893966251153	0.942382333912606	0.954939776012976	0.906927293692516
HIST3H2BB	0.749062790099615	0.730756164578218	0.88891400616912	0.882336479121686
RNF187	0.956043447711314	0.982915238982485	0.950426194743785	0.840230659637235
RHOU	0.991959206124619	0.996678936285921	0.966118328387924	0.81746563130995
RAB4A	0.965959225678694	0.960822805193158	0.966581028183423	0.851496692878919
CCSAP	0.976306278954517	0.99009243305684	0.980479650704256	0.764881395671684
ACTA1	0.995214874501566	0.967449639301297	0.995885287973509	0.796390229339178
NUP133	0.896341596537246	0.988695841463272	0.949529399762241	0.768050331861851
ABCB10	0.946018686035081	0.984271086500238	0.953163429204885	0.67773145038605
TAF5L	0.959166333674941	0.987191476707619	0.96546687356289	0.734409929534127
URB2	0.954223225221314	0.990757084776915	0.958293883266389	0.809980377740025
GALNT2	0.983800497237286	0.99475841054808	0.986473996515562	0.80827895212719
PGBD5	0.94040788310131	0.991805890848303	0.992851558074741	0.894775306703236
COG2	0.956657149727949	0.982808142801652	0.963589394659978	0.756925678851695
AGT	0.997817227351101	0.998261486769406	0.998223976613635	0.917718275720167
CAPN9	0.922507560924413	0.959956726632503	0.92371545519021	0.860257055644651
C1orf198	0.991344934150005	0.997007200760383	0.992048874204916	0.916258176113636
TTC13	0.947850930637054	0.989301916769432	0.954513913931273	0.509225444356798
ARV1	0.958373812919931	0.983703168189863	0.966092827911368	0.810626150547117
FAM89A	0.990461050418411	0.994417437988948	0.991898856726403	0.896632278741035
C1orf131	0.946244705174536	0.982911528717563	0.955034151554493	0.685280452922982
GNPAT	0.924561815126265	0.983521377516076	0.933596632270865	0.745244751692476
SPRTN	0.912829082379914	0.960352242542341	0.910838137511666	0.755115637805104
EGLN1	0.900257284969353	0.990746934709179	0.922499644578837	0.769024758308422
TSNAX	0.909926270713229	0.970085362431986	0.88676148930443	0.723497732897197
DISC1	0.942157564771094	0.98209558267852	0.944435097716395	0.814092781362764
SIPA1L2	0.975040534494343	0.997187351141141	0.974786859110161	0.848905537872493
MAP10	0.982338000292504	0.988813790832931	0.99032264136138	0.896682512862456
NTPCR	0.846299276668786	0.869398611376963	0.860823062952809	0.74524416385753
KCNK1	0.991878383158973	0.997645112817982	0.992100191875049	0.894726270781233
SLC35F3	0.964053154531297	0.943678754166823	0.963968670536881	0.913296675664844
COA6	0.953201414948109	0.981021366109759	0.961581872045016	0.837909855096762
TARBP1	0.974410785670152	0.99424330906533	0.982438910710471	0.724040709998732
IRF2BP2	0.857258022479638	0.987531892662341	0.894908168095963	0.735907053775593
TOMM20	0.942898256286644	0.985284568452442	0.846348414469447	0.711569988387054
RBM34	0.0671638911822904	0.0803523822732546	0.059657370537942	-0.011116103989328
ARID4B	0.934519033325465	0.955100789827983	0.950192048629744	0.690786387837544
GGPS1	0.958093034705311	0.987317296839311	0.955952315904293	0.843805001666833
TBCE	0.930874277716866	0.981155740641819	0.938648005966273	0.668520251414937
